Entity,Code,Day,total_vaccinations
Fiji,FJI,2021-06-21,274008
Fiji,FJI,2021-06-29,322299
Fiji,FJI,2021-07-06,379199
Fiji,FJI,2021-07-13,419998
Fiji,FJI,2021-07-20,471719
Fiji,FJI,2021-07-27,538439
Fiji,FJI,2021-08-02,628823
Fiji,FJI,2021-08-09,690888
Fiji,FJI,2021-08-16,745201
Fiji,FJI,2021-08-23,778159
Fiji,FJI,2021-08-31,825552
Fiji,FJI,2021-09-07,866153
Fiji,FJI,2021-09-14,912149
Fiji,FJI,2021-09-21,975268
Fiji,FJI,2021-09-28,1017195
Fiji,FJI,2021-10-05,1055883
Fiji,FJI,2021-10-12,1090963
Fiji,FJI,2021-10-18,1136909
Fiji,FJI,2021-10-25,1166051
Fiji,FJI,2021-11-01,1189238
Fiji,FJI,2021-11-08,1196888
Fiji,FJI,2021-11-15,1208816
Fiji,FJI,2021-11-22,1213236
Fiji,FJI,2021-11-30,1237108
Fiji,FJI,2021-12-06,1245234
Fiji,FJI,2021-12-13,1257375
Fiji,FJI,2021-12-20,1267045
Fiji,FJI,2022-01-04,1272805
Fiji,FJI,2022-01-11,1275172
Fiji,FJI,2022-01-18,1276260
Fiji,FJI,2022-01-24,1277372
Fiji,FJI,2022-01-31,1279166
Fiji,FJI,2022-02-07,1280736
Fiji,FJI,2022-02-14,1283193
Fiji,FJI,2022-02-21,1285412
Fiji,FJI,2022-02-28,1287727
Fiji,FJI,2022-03-07,1289152
Fiji,FJI,2022-03-14,1303177
Fiji,FJI,2022-03-21,1306342
Fiji,FJI,2022-03-28,1308235
Fiji,FJI,2022-04-04,1428275
Fiji,FJI,2022-04-11,1435236
Fiji,FJI,2022-04-18,1437911
Fiji,FJI,2022-04-25,1438393
Fiji,FJI,2022-05-23,1467187
Fiji,FJI,2022-05-30,1469149
Fiji,FJI,2022-06-06,1474508
Fiji,FJI,2022-06-13,1474856
Fiji,FJI,2022-06-20,1475273
Fiji,FJI,2022-06-27,1482009
Fiji,FJI,2022-07-04,1484508
Fiji,FJI,2022-07-11,1487617
Fiji,FJI,2022-07-18,1489358
Fiji,FJI,2022-07-25,1495983
Fiji,FJI,2022-08-01,1519291
Fiji,FJI,2022-08-08,1523112
Fiji,FJI,2022-08-15,1525546
Fiji,FJI,2022-08-22,1531333
Fiji,FJI,2022-08-29,1536409
Fiji,FJI,2022-09-05,1537008
Fiji,FJI,2022-09-12,1538917
Fiji,FJI,2022-09-19,1540254
Fiji,FJI,2022-09-26,1541594
Fiji,FJI,2022-10-04,1542410
Fiji,FJI,2022-10-10,1543747
Fiji,FJI,2022-10-17,1544186
Fiji,FJI,2022-10-24,1544736
Fiji,FJI,2022-10-31,1545265
Fiji,FJI,2022-11-07,1545993
Fiji,FJI,2022-11-14,1546745
Fiji,FJI,2022-11-21,1547282
Fiji,FJI,2022-11-28,1548432
Fiji,FJI,2022-12-05,1548954
Fiji,FJI,2022-12-12,1550709
Finland,FIN,2021-01-03,67
Finland,FIN,2021-01-17,62122
Finland,FIN,2021-01-24,120327
Finland,FIN,2021-01-31,176836
Finland,FIN,2021-02-07,232507
Finland,FIN,2021-02-14,288776
Finland,FIN,2021-02-21,373451
Finland,FIN,2021-02-28,476479
Finland,FIN,2021-03-07,590421
Finland,FIN,2021-03-14,714668
Finland,FIN,2021-03-21,842252
Finland,FIN,2021-03-28,952777
Finland,FIN,2021-04-04,1086457
Finland,FIN,2021-04-11,1260283
Finland,FIN,2021-04-18,1495506
Finland,FIN,2021-04-25,1717301
Finland,FIN,2021-05-02,1931781
Finland,FIN,2021-05-09,2176626
Finland,FIN,2021-05-16,2413548
Finland,FIN,2021-05-23,2690452
Finland,FIN,2021-05-30,2964331
Finland,FIN,2021-06-06,3264354
Finland,FIN,2021-06-13,3609576
Finland,FIN,2021-06-20,3954634
Finland,FIN,2021-06-27,4217126
Finland,FIN,2021-07-04,4543218
Finland,FIN,2021-07-11,4857449
Finland,FIN,2021-07-18,5127236
Finland,FIN,2021-07-25,5399940
Finland,FIN,2021-08-01,5674066
Finland,FIN,2021-08-08,5938715
Finland,FIN,2021-08-15,6244758
Finland,FIN,2021-08-22,6547899
Finland,FIN,2021-08-29,6802646
Finland,FIN,2021-09-05,7038469
Finland,FIN,2021-09-12,7241985
Finland,FIN,2021-09-19,7389118
Finland,FIN,2021-09-26,7549717
Finland,FIN,2021-10-03,7708740
Finland,FIN,2021-10-10,7847843
Finland,FIN,2021-10-17,7983259
Finland,FIN,2021-10-24,8095450
Finland,FIN,2021-10-31,8212502
Finland,FIN,2021-11-07,8300585
Finland,FIN,2021-11-14,8387267
Finland,FIN,2021-11-21,8484323
Finland,FIN,2021-11-28,8602876
Finland,FIN,2021-12-05,8758599
Finland,FIN,2021-12-12,8944582
Finland,FIN,2021-12-19,9228940
Finland,FIN,2021-12-24,9432679
Finland,FIN,2021-12-26,9434480
Finland,FIN,2021-12-27,9436893
Finland,FIN,2021-12-28,9489226
Finland,FIN,2021-12-30,9544821
Finland,FIN,2021-12-31,9616819
Finland,FIN,2022-01-01,9705865
Finland,FIN,2022-01-03,9706038
Finland,FIN,2022-01-04,9706280
Finland,FIN,2022-01-05,9720543
Finland,FIN,2022-01-06,9872059
Finland,FIN,2022-01-08,9963908
Finland,FIN,2022-01-10,10090806
Finland,FIN,2022-01-12,10225316
Finland,FIN,2022-01-15,10262739
Finland,FIN,2022-01-18,10342692
Finland,FIN,2022-01-19,10407420
Finland,FIN,2022-01-20,10461909
Finland,FIN,2022-01-25,10693347
Finland,FIN,2022-01-26,10746775
Finland,FIN,2022-01-27,10784471
Finland,FIN,2022-01-28,10823454
Finland,FIN,2022-01-29,10866455
Finland,FIN,2022-01-30,10906050
Finland,FIN,2022-01-31,11008185
Finland,FIN,2022-02-01,11018426
Finland,FIN,2022-02-02,11039379
Finland,FIN,2022-02-03,11063093
Finland,FIN,2022-02-04,11178975
Finland,FIN,2022-02-05,11218208
Finland,FIN,2022-02-07,11238270
Finland,FIN,2022-02-08,11293027
Finland,FIN,2022-02-09,11309855
Finland,FIN,2022-02-10,11325151
Finland,FIN,2022-02-11,11340617
Finland,FIN,2022-02-12,11355567
Finland,FIN,2022-02-13,11367650
Finland,FIN,2022-02-14,11370512
Finland,FIN,2022-02-15,11371462
Finland,FIN,2022-02-16,11382504
Finland,FIN,2022-02-17,11394702
Finland,FIN,2022-02-18,11405540
Finland,FIN,2022-02-19,11413675
Finland,FIN,2022-02-20,11422142
Finland,FIN,2022-02-21,11424413
Finland,FIN,2022-02-22,11425721
Finland,FIN,2022-02-23,11433226
Finland,FIN,2022-02-24,11439651
Finland,FIN,2022-02-28,11443055
Finland,FIN,2022-03-01,11444253
Finland,FIN,2022-03-02,11450857
Finland,FIN,2022-03-03,11456491
Finland,FIN,2022-03-04,11461524
Finland,FIN,2022-03-06,11479743
Finland,FIN,2022-03-07,11481480
Finland,FIN,2022-03-08,11482486
Finland,FIN,2022-03-09,11488408
Finland,FIN,2022-03-16,11615848
Finland,FIN,2022-03-23,11658258
Finland,FIN,2022-03-29,11679339
Finland,FIN,2022-04-05,11698750
Finland,FIN,2022-04-13,11719977
Finland,FIN,2022-04-20,11731694
Finland,FIN,2022-04-27,11746976
Finland,FIN,2022-05-04,11758847
Finland,FIN,2022-05-11,11771112
Finland,FIN,2022-05-22,12014614
Finland,FIN,2022-05-25,12044032
Finland,FIN,2022-06-01,12059352
Finland,FIN,2022-06-09,12080311
Finland,FIN,2022-06-15,12116461
Finland,FIN,2022-06-23,12159454
Finland,FIN,2022-06-29,12168388
Finland,FIN,2022-07-06,12186022
Finland,FIN,2022-07-13,12203932
Finland,FIN,2022-08-03,12315719
Finland,FIN,2022-08-10,12400147
Finland,FIN,2022-08-17,12490579
Finland,FIN,2022-08-24,12591177
Finland,FIN,2022-08-31,12659151
Finland,FIN,2022-09-07,12718448
Finland,FIN,2022-09-14,12778580
Finland,FIN,2022-09-21,12808871
Finland,FIN,2022-09-28,12828674
Finland,FIN,2022-10-05,12845897
Finland,FIN,2022-10-11,12860792
Finland,FIN,2022-10-13,12863230
Finland,FIN,2022-10-19,12875789
Finland,FIN,2022-10-26,12889120
Finland,FIN,2022-11-02,12907029
Finland,FIN,2022-11-10,12953426
Finland,FIN,2022-11-17,12994518
Finland,FIN,2022-11-23,13027929
Finland,FIN,2022-11-30,13072863
Finland,FIN,2022-12-05,13072863
Finland,FIN,2022-12-07,13100867
France,FRA,2020-12-27,614
France,FRA,2020-12-28,1312
France,FRA,2020-12-29,1699
France,FRA,2020-12-30,2148
France,FRA,2020-12-31,2594
France,FRA,2021-01-01,3776
France,FRA,2021-01-02,4145
France,FRA,2021-01-03,4554
France,FRA,2021-01-04,6683
France,FRA,2021-01-05,14448
France,FRA,2021-01-06,26937
France,FRA,2021-01-07,56430
France,FRA,2021-01-08,93620
France,FRA,2021-01-09,104848
France,FRA,2021-01-10,110867
France,FRA,2021-01-11,150851
France,FRA,2021-01-12,213029
France,FRA,2021-01-13,278223
France,FRA,2021-01-14,361546
France,FRA,2021-01-15,430652
France,FRA,2021-01-16,450943
France,FRA,2021-01-17,461983
France,FRA,2021-01-18,548074
France,FRA,2021-01-19,678890
France,FRA,2021-01-20,816643
France,FRA,2021-01-21,975261
France,FRA,2021-01-22,1096583
France,FRA,2021-01-23,1135149
France,FRA,2021-01-24,1145015
France,FRA,2021-01-25,1224684
France,FRA,2021-01-26,1328734
France,FRA,2021-01-27,1442346
France,FRA,2021-01-28,1582944
France,FRA,2021-01-29,1693752
France,FRA,2021-01-30,1727376
France,FRA,2021-01-31,1734499
France,FRA,2021-02-01,1810351
France,FRA,2021-02-02,1920442
France,FRA,2021-02-03,2032613
France,FRA,2021-02-04,2169158
France,FRA,2021-02-05,2285172
France,FRA,2021-02-06,2319463
France,FRA,2021-02-07,2330623
France,FRA,2021-02-08,2425992
France,FRA,2021-02-09,2569700
France,FRA,2021-02-10,2723381
France,FRA,2021-02-11,2915485
France,FRA,2021-02-12,3070678
France,FRA,2021-02-13,3112592
France,FRA,2021-02-14,3125037
France,FRA,2021-02-15,3239844
France,FRA,2021-02-16,3390132
France,FRA,2021-02-17,3547299
France,FRA,2021-02-18,3740239
France,FRA,2021-02-19,3897368
France,FRA,2021-02-20,3944554
France,FRA,2021-02-21,3953988
France,FRA,2021-02-22,4064719
France,FRA,2021-02-23,4203722
France,FRA,2021-02-24,4346480
France,FRA,2021-02-25,4538461
France,FRA,2021-02-26,4722721
France,FRA,2021-02-27,4797242
France,FRA,2021-02-28,4807592
France,FRA,2021-03-01,4927521
France,FRA,2021-03-02,5096052
France,FRA,2021-03-03,5278084
France,FRA,2021-03-04,5513989
France,FRA,2021-03-05,5777669
France,FRA,2021-03-06,6003173
France,FRA,2021-03-07,6128607
France,FRA,2021-03-08,6285510
France,FRA,2021-03-09,6514177
France,FRA,2021-03-10,6750294
France,FRA,2021-03-11,7057210
France,FRA,2021-03-12,7405463
France,FRA,2021-03-13,7652161
France,FRA,2021-03-14,7718633
France,FRA,2021-03-15,7908943
France,FRA,2021-03-16,8089414
France,FRA,2021-03-17,8277591
France,FRA,2021-03-18,8489841
France,FRA,2021-03-19,8756686
France,FRA,2021-03-20,8934802
France,FRA,2021-03-21,8986939
France,FRA,2021-03-22,9190640
France,FRA,2021-03-23,9483455
France,FRA,2021-03-24,9783936
France,FRA,2021-03-25,10171038
France,FRA,2021-03-26,10571708
France,FRA,2021-03-27,10783925
France,FRA,2021-03-28,10847750
France,FRA,2021-03-29,11104265
France,FRA,2021-03-30,11459747
France,FRA,2021-03-31,11796694
France,FRA,2021-04-01,12204581
France,FRA,2021-04-02,12580461
France,FRA,2021-04-03,12784045
France,FRA,2021-04-04,12849571
France,FRA,2021-04-05,12923409
France,FRA,2021-04-06,13253253
France,FRA,2021-04-07,13628862
France,FRA,2021-04-08,14089668
France,FRA,2021-04-09,14616683
France,FRA,2021-04-10,14912193
France,FRA,2021-04-11,15002536
France,FRA,2021-04-12,15355435
France,FRA,2021-04-13,15809265
France,FRA,2021-04-14,16243730
France,FRA,2021-04-15,16731364
France,FRA,2021-04-16,17217904
France,FRA,2021-04-17,17496664
France,FRA,2021-04-18,17583784
France,FRA,2021-04-19,17928217
France,FRA,2021-04-20,18354984
France,FRA,2021-04-21,18778964
France,FRA,2021-04-22,19257582
France,FRA,2021-04-23,19740520
France,FRA,2021-04-24,20043202
France,FRA,2021-04-25,20151665
France,FRA,2021-04-26,20531442
France,FRA,2021-04-27,21004904
France,FRA,2021-04-28,21490312
France,FRA,2021-04-29,22046677
France,FRA,2021-04-30,22605854
France,FRA,2021-05-01,22826196
France,FRA,2021-05-02,22955882
France,FRA,2021-05-03,23411595
France,FRA,2021-05-04,23953893
France,FRA,2021-05-05,24508675
France,FRA,2021-05-06,25130722
France,FRA,2021-05-07,25763266
France,FRA,2021-05-08,26056454
France,FRA,2021-05-09,26231313
France,FRA,2021-05-10,26775453
France,FRA,2021-05-11,27439160
France,FRA,2021-05-12,28108552
France,FRA,2021-05-13,28504161
France,FRA,2021-05-14,29126910
France,FRA,2021-05-15,29596677
France,FRA,2021-05-16,29820296
France,FRA,2021-05-17,30346797
France,FRA,2021-05-18,30962864
France,FRA,2021-05-19,31575696
France,FRA,2021-05-20,32245867
France,FRA,2021-05-21,32912636
France,FRA,2021-05-22,33340700
France,FRA,2021-05-23,33516893
France,FRA,2021-05-24,33813819
France,FRA,2021-05-25,34406827
France,FRA,2021-05-26,35013117
France,FRA,2021-05-27,35684922
France,FRA,2021-05-28,36377228
France,FRA,2021-05-29,36827130
France,FRA,2021-05-30,36966977
France,FRA,2021-05-31,37529916
France,FRA,2021-06-01,38214154
France,FRA,2021-06-02,38868577
France,FRA,2021-06-03,39593793
France,FRA,2021-06-04,40357451
France,FRA,2021-06-05,40852343
France,FRA,2021-06-06,41034933
France,FRA,2021-06-07,41638000
France,FRA,2021-06-08,42324982
France,FRA,2021-06-09,42985690
France,FRA,2021-06-10,43678707
France,FRA,2021-06-11,44423442
France,FRA,2021-06-12,44918219
France,FRA,2021-06-13,45097177
France,FRA,2021-06-14,45693737
France,FRA,2021-06-15,46388089
France,FRA,2021-06-16,47061006
France,FRA,2021-06-17,47753113
France,FRA,2021-06-18,48518797
France,FRA,2021-06-19,49017534
France,FRA,2021-06-20,49194434
France,FRA,2021-06-21,49792912
France,FRA,2021-06-22,50485006
France,FRA,2021-06-23,51160252
France,FRA,2021-06-24,51813118
France,FRA,2021-06-25,52565082
France,FRA,2021-06-26,53089885
France,FRA,2021-06-27,53301949
France,FRA,2021-06-28,53910458
France,FRA,2021-06-29,54602845
France,FRA,2021-06-30,55293977
France,FRA,2021-07-01,55985972
France,FRA,2021-07-02,56736843
France,FRA,2021-07-03,57248535
France,FRA,2021-07-04,57446584
France,FRA,2021-07-05,58035515
France,FRA,2021-07-06,58708695
France,FRA,2021-07-07,59362853
France,FRA,2021-07-08,60020753
France,FRA,2021-07-09,60762615
France,FRA,2021-07-10,61252119
France,FRA,2021-07-11,61422666
France,FRA,2021-07-12,62071701
France,FRA,2021-07-13,62887838
France,FRA,2021-07-14,63226815
France,FRA,2021-07-15,64077749
France,FRA,2021-07-16,64955081
France,FRA,2021-07-17,65535348
France,FRA,2021-07-18,65759975
France,FRA,2021-07-19,66471228
France,FRA,2021-07-20,67301302
France,FRA,2021-07-21,68105748
France,FRA,2021-07-22,68935965
France,FRA,2021-07-23,69800409
France,FRA,2021-07-24,70355796
France,FRA,2021-07-25,70557079
France,FRA,2021-07-26,71228467
France,FRA,2021-07-27,72013689
France,FRA,2021-07-28,72764209
France,FRA,2021-07-29,73532091
France,FRA,2021-07-30,74298333
France,FRA,2021-07-31,74769664
France,FRA,2021-08-01,74931876
France,FRA,2021-08-02,75509227
France,FRA,2021-08-03,76154128
France,FRA,2021-08-04,76750180
France,FRA,2021-08-05,77346465
France,FRA,2021-08-06,77979317
France,FRA,2021-08-07,78371535
France,FRA,2021-08-08,78509190
France,FRA,2021-08-09,79028217
France,FRA,2021-08-10,79613960
France,FRA,2021-08-11,80154788
France,FRA,2021-08-12,80706123
France,FRA,2021-08-13,81237948
France,FRA,2021-08-14,81581148
France,FRA,2021-08-15,81670860
France,FRA,2021-08-16,82176164
France,FRA,2021-08-17,82729408
France,FRA,2021-08-18,83254498
France,FRA,2021-08-19,83773635
France,FRA,2021-08-20,84328179
France,FRA,2021-08-21,84671813
France,FRA,2021-08-22,84791229
France,FRA,2021-08-23,85290798
France,FRA,2021-08-24,85831817
France,FRA,2021-08-25,86335774
France,FRA,2021-08-26,86823981
France,FRA,2021-08-27,87363507
France,FRA,2021-08-28,87705191
France,FRA,2021-08-29,87816381
France,FRA,2021-08-30,88263142
France,FRA,2021-08-31,88736656
France,FRA,2021-09-01,89180922
France,FRA,2021-09-02,89569333
France,FRA,2021-09-03,90010299
France,FRA,2021-09-04,90330569
France,FRA,2021-09-05,90401141
France,FRA,2021-09-06,90689365
France,FRA,2021-09-07,90984170
France,FRA,2021-09-08,91310939
France,FRA,2021-09-09,91586327
France,FRA,2021-09-10,91921925
France,FRA,2021-09-11,92170568
France,FRA,2021-09-12,92218276
France,FRA,2021-09-13,92450314
France,FRA,2021-09-14,92709302
France,FRA,2021-09-15,93009453
France,FRA,2021-09-16,93248028
France,FRA,2021-09-17,93533872
France,FRA,2021-09-18,93737371
France,FRA,2021-09-19,93771381
France,FRA,2021-09-20,93959892
France,FRA,2021-09-21,94167028
France,FRA,2021-09-22,94413564
France,FRA,2021-09-23,94611421
France,FRA,2021-09-24,94851710
France,FRA,2021-09-25,95018890
France,FRA,2021-09-26,95044527
France,FRA,2021-09-27,95202726
France,FRA,2021-09-28,95369541
France,FRA,2021-09-29,95568164
France,FRA,2021-09-30,95734603
France,FRA,2021-10-01,95957125
France,FRA,2021-10-02,96096042
France,FRA,2021-10-03,96114360
France,FRA,2021-10-04,96260754
France,FRA,2021-10-05,96420216
France,FRA,2021-10-06,96608104
France,FRA,2021-10-07,96766475
France,FRA,2021-10-08,96985762
France,FRA,2021-10-09,97111948
France,FRA,2021-10-10,97127304
France,FRA,2021-10-11,97269105
France,FRA,2021-10-12,97426012
France,FRA,2021-10-13,97603571
France,FRA,2021-10-14,97755691
France,FRA,2021-10-15,97969322
France,FRA,2021-10-16,98081493
France,FRA,2021-10-17,98094214
